Method,Train_Task,Round,Eval_Task,Accuracy
gdr+tts_tabular_t5_a1,0,1,0,46.44396551724138
gdr+tts_tabular_t5_a1,0,2,0,57.11206896551724
gdr+tts_tabular_t5_a1,0,3,0,66.91810344827586
gdr+tts_tabular_t5_a1,0,4,0,72.95258620689656
gdr+tts_tabular_t5_a1,0,5,0,77.90948275862068
gdr+tts_tabular_t5_a1,0,6,0,82.86637931034483
gdr+tts_tabular_t5_a1,0,7,0,85.34482758620689
gdr+tts_tabular_t5_a1,0,8,0,86.63793103448276
gdr+tts_tabular_t5_a1,0,9,0,87.82327586206897
gdr+tts_tabular_t5_a1,0,10,0,88.46982758620689
gdr+tts_tabular_t5_a1,0,11,0,90.19396551724138
gdr+tts_tabular_t5_a1,0,12,0,90.73275862068965
gdr+tts_tabular_t5_a1,0,13,0,91.05603448275862
gdr+tts_tabular_t5_a1,0,14,0,91.48706896551724
gdr+tts_tabular_t5_a1,0,15,0,91.91810344827586
gdr+tts_tabular_t5_a1,0,16,0,92.13362068965517
gdr+tts_tabular_t5_a1,0,17,0,92.45689655172414
gdr+tts_tabular_t5_a1,0,18,0,92.67241379310344
gdr+tts_tabular_t5_a1,0,19,0,92.78017241379311
gdr+tts_tabular_t5_a1,0,20,0,92.67241379310344
gdr+tts_tabular_t5_a1,0,21,0,92.67241379310344
gdr+tts_tabular_t5_a1,0,22,0,93.21120689655173
gdr+tts_tabular_t5_a1,0,23,0,93.21120689655173
gdr+tts_tabular_t5_a1,0,24,0,93.31896551724138
gdr+tts_tabular_t5_a1,0,25,0,93.21120689655173
gdr+tts_tabular_t5_a1,0,26,0,93.53448275862068
gdr+tts_tabular_t5_a1,0,27,0,93.53448275862068
gdr+tts_tabular_t5_a1,0,28,0,93.64224137931035
gdr+tts_tabular_t5_a1,0,29,0,93.64224137931035
gdr+tts_tabular_t5_a1,0,30,0,93.64224137931035
gdr+tts_tabular_t5_a1,0,31,0,93.75
gdr+tts_tabular_t5_a1,0,32,0,94.07327586206897
gdr+tts_tabular_t5_a1,0,33,0,94.07327586206897
gdr+tts_tabular_t5_a1,0,34,0,94.07327586206897
gdr+tts_tabular_t5_a1,0,35,0,94.18103448275862
gdr+tts_tabular_t5_a1,0,36,0,94.18103448275862
gdr+tts_tabular_t5_a1,0,37,0,94.28879310344827
gdr+tts_tabular_t5_a1,0,38,0,94.28879310344827
gdr+tts_tabular_t5_a1,0,39,0,94.50431034482759
gdr+tts_tabular_t5_a1,0,40,0,94.39655172413794
gdr+tts_tabular_t5_a1,0,41,0,94.50431034482759
gdr+tts_tabular_t5_a1,0,42,0,94.50431034482759
gdr+tts_tabular_t5_a1,0,43,0,94.50431034482759
gdr+tts_tabular_t5_a1,0,44,0,94.61206896551724
gdr+tts_tabular_t5_a1,0,45,0,94.71982758620689
gdr+tts_tabular_t5_a1,0,46,0,94.71982758620689
gdr+tts_tabular_t5_a1,0,47,0,94.71982758620689
gdr+tts_tabular_t5_a1,0,48,0,94.82758620689656
gdr+tts_tabular_t5_a1,0,49,0,94.82758620689656
gdr+tts_tabular_t5_a1,0,50,0,94.9353448275862
gdr+tts_tabular_t5_a1,0,51,0,94.9353448275862
gdr+tts_tabular_t5_a1,0,52,0,94.82758620689656
gdr+tts_tabular_t5_a1,0,53,0,95.04310344827586
gdr+tts_tabular_t5_a1,0,54,0,95.04310344827586
gdr+tts_tabular_t5_a1,0,55,0,95.15086206896552
gdr+tts_tabular_t5_a1,0,56,0,95.25862068965517
gdr+tts_tabular_t5_a1,0,57,0,95.25862068965517
